point_time,flight_date_pst,altitude,ground_speed,heading,lat,lon,icao,call_sign,leg_id,flight_leg
2025-02-08 02:14:26.460,2025-02-07,36000,374.9,354.2,41.042827,-78.477714,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:14:46.080,2025-02-07,36000,373.9,354.2,41.076577,-78.482271,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:15:05.810,2025-02-07,36000,374.9,354.2,41.110561,-78.486828,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:15:25.440,2025-02-07,36000,377.9,354.2,41.144669,-78.491455,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:15:44.960,2025-02-07,36000,380.9,354.3,41.178666,-78.496004,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:16:04.670,2025-02-07,36000,379.9,354.3,41.213196,-78.50061,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:16:24.650,2025-02-07,36000,375.9,354.2,41.247986,-78.505249,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:16:44.360,2025-02-07,36000,373.9,354.2,41.282106,-78.509861,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:17:04.340,2025-02-07,36000,372.9,354.1,41.316055,-78.514465,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:17:24.240,2025-02-07,36000,372.9,354.1,41.350211,-78.5191,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:17:44.100,2025-02-07,36000,373.9,354.2,41.384381,-78.523719,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:18:03.940,2025-02-07,36000,374.9,354.2,41.418503,-78.528401,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:18:20.990,2025-02-07,35975,374.9,354.2,41.447971,-78.532381,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:18:25.360,2025-02-07,35925,375.9,354.2,41.455513,-78.533403,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:18:41.540,2025-02-07,35675,374.9,354.2,41.483551,-78.537202,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:18:57.230,2025-02-07,35400,372.9,354.1,41.51063,-78.540877,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:19:13.460,2025-02-07,35150,369.9,354.3,41.5383,-78.544568,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:19:29.620,2025-02-07,34875,363.9,354.2,41.565655,-78.548286,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:19:45.910,2025-02-07,34625,359.9,354.1,41.592636,-78.551934,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:20:01.510,2025-02-07,34350,358.9,354.1,41.618408,-78.55543,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:20:18.190,2025-02-07,34075,359.9,354.1,41.646194,-78.5593,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:20:34.490,2025-02-07,33800,366.0,354.0,41.673237,-78.563041,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:20:50.600,2025-02-07,33550,371.0,354.1,41.700714,-78.566853,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:21:06.500,2025-02-07,33275,376.0,354.0,41.72789,-78.570578,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:21:22.910,2025-02-07,33000,381.9,354.3,41.756566,-78.574538,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:21:39.010,2025-02-07,32750,377.9,354.2,41.78459,-78.578307,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:21:54.960,2025-02-07,32475,377.0,354.1,41.812289,-78.582075,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:22:11.080,2025-02-07,32225,379.0,354.1,41.840424,-78.585892,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:22:22.710,2025-02-07,32050,380.0,354.1,41.860657,-78.588701,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:22:37.530,2025-02-07,32000,381.0,354.1,41.886566,-78.592259,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:22:57.470,2025-02-07,32000,381.0,354.1,41.921585,-78.597065,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:23:17.430,2025-02-07,32000,380.0,354.1,41.956604,-78.601934,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:23:36.970,2025-02-07,32000,379.0,354.1,41.990491,-78.606603,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:23:56.500,2025-02-07,32000,379.0,354.1,42.024707,-78.611266,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:24:15.970,2025-02-07,32000,380.0,354.1,42.058594,-78.615979,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:24:35.550,2025-02-07,32000,381.0,354.1,42.092926,-78.620723,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:24:55.020,2025-02-07,32000,381.0,354.1,42.127167,-78.625467,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:25:14.950,2025-02-07,32000,381.0,354.1,42.161943,-78.6303,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:25:34.590,2025-02-07,32000,381.0,354.1,42.196205,-78.635027,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:25:54.510,2025-02-07,32000,381.0,354.1,42.231259,-78.639945,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:26:14.110,2025-02-07,32000,381.0,354.1,42.265615,-78.644736,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:26:18.200,2025-02-07,31950,382.0,354.1,42.272784,-78.645694,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:26:34.580,2025-02-07,31700,381.0,354.1,42.301413,-78.649718,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:26:50.350,2025-02-07,31425,382.1,354.0,42.329132,-78.653558,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:27:06.510,2025-02-07,31150,384.1,354.0,42.357648,-78.657574,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:27:22.550,2025-02-07,30900,387.1,354.1,42.386045,-78.661535,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:27:38.660,2025-02-07,30650,392.1,354.0,42.415054,-78.665667,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:27:54.830,2025-02-07,30375,395.1,354.0,42.444077,-78.669725,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:28:10.940,2025-02-07,30100,398.1,354.1,42.473657,-78.673862,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:28:27.070,2025-02-07,29850,400.1,354.1,42.503403,-78.678027,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:28:42.680,2025-02-07,29575,400.0,354.3,42.532104,-78.68196,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:28:58.710,2025-02-07,29325,398.1,354.1,42.561447,-78.68608,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:29:14.660,2025-02-07,29050,397.1,354.1,42.590698,-78.690199,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:29:30.800,2025-02-07,28800,397.1,354.1,42.619904,-78.694319,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:29:46.280,2025-02-07,28525,397.1,354.1,42.648376,-78.698314,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:30:02.550,2025-02-07,28250,396.1,354.1,42.677928,-78.702478,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:30:18.690,2025-02-07,28000,395.1,354.0,42.707382,-78.706616,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:30:34.120,2025-02-07,27725,395.1,354.0,42.735373,-78.71059,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:30:50.280,2025-02-07,27475,395.1,354.0,42.764786,-78.714731,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:31:05.920,2025-02-07,27200,394.1,354.0,42.793121,-78.718726,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:31:22.010,2025-02-07,26950,393.1,354.0,42.822052,-78.722854,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:31:38.050,2025-02-07,26675,392.1,354.0,42.850937,-78.726941,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:31:54.230,2025-02-07,26400,390.2,354.0,42.880058,-78.731036,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:32:05.640,2025-02-07,26225,386.3,352.6,42.900773,-78.734174,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:32:10.020,2025-02-07,26150,380.1,348.2,42.908066,-78.736012,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:32:13.930,2025-02-07,26075,373.8,343.8,42.914795,-78.738375,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:32:17.980,2025-02-07,26000,367.2,339.1,42.921249,-78.741441,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:32:21.840,2025-02-07,25950,361.9,335.0,42.927075,-78.744899,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:32:25.830,2025-02-07,25875,355.6,330.3,42.932941,-78.74915,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:32:30.060,2025-02-07,25800,350.6,325.8,42.938993,-78.754381,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:32:34.420,2025-02-07,25725,345.9,321.6,42.944366,-78.7599,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:32:38.440,2025-02-07,25650,341.7,317.0,42.949127,-78.765649,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:32:42.940,2025-02-07,25575,339.5,313.8,42.954122,-78.772692,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:32:47.430,2025-02-07,25525,335.1,309.9,42.958786,-78.780085,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:33:02.490,2025-02-07,25250,332.5,309.4,42.973488,-78.804343,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:33:18.780,2025-02-07,24975,330.3,309.5,42.989273,-78.830481,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:33:34.990,2025-02-07,24725,329.7,309.3,43.004957,-78.856528,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:33:50.530,2025-02-07,24450,327.5,309.4,43.019994,-78.881509,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:34:05.930,2025-02-07,24175,326.1,309.4,43.034775,-78.90598,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:34:09.500,2025-02-07,24100,326.1,309.4,43.038208,-78.911729,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:34:13.910,2025-02-07,23950,324.7,309.4,43.042419,-78.918691,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:34:18.150,2025-02-07,23750,323.3,309.4,43.046389,-78.925323,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:34:24.000,2025-02-07,23475,323.3,309.4,43.051895,-78.934468,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:34:31.550,2025-02-07,23075,322.7,309.2,43.059082,-78.946413,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:34:39.400,2025-02-07,22675,321.9,309.3,43.066453,-78.95874,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:34:47.490,2025-02-07,22275,320.5,309.3,43.074188,-78.971579,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:34:55.580,2025-02-07,21875,319.1,309.3,43.081696,-78.984098,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:35:03.560,2025-02-07,21475,317.7,309.2,43.089157,-78.996554,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:35:11.390,2025-02-07,21100,316.3,309.2,43.096386,-79.008636,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:35:19.450,2025-02-07,20700,314.9,309.2,43.103788,-79.020996,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:35:27.560,2025-02-07,20300,312.7,309.3,43.111313,-79.033537,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:35:36.310,2025-02-07,19900,311.3,309.3,43.11937,-79.04695,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:35:44.630,2025-02-07,19500,309.2,309.1,43.126785,-79.059383,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:35:52.820,2025-02-07,19100,307.1,309.2,43.134155,-79.071797,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:36:01.810,2025-02-07,18700,304.1,309.4,43.14224,-79.085214,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:36:11.330,2025-02-07,18300,300.5,309.5,43.150805,-79.099404,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:36:20.570,2025-02-07,17900,297.7,309.4,43.158859,-79.112876,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:36:29.350,2025-02-07,17500,294.9,309.4,43.166494,-79.125562,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:36:37.630,2025-02-07,17100,293.6,309.1,43.173523,-79.137396,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:36:45.040,2025-02-07,16700,293.1,308.6,43.179854,-79.148124,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:36:52.950,2025-02-07,16300,292.8,309.2,43.186651,-79.159633,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:36:58.270,2025-02-07,16050,291.3,309.4,43.191073,-79.167088,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:37:08.780,2025-02-07,15650,286.9,309.6,43.200119,-79.182044,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:37:19.330,2025-02-07,15250,283.6,309.1,43.208996,-79.196777,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:37:30.010,2025-02-07,14850,281.0,308.8,43.217697,-79.21149,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:37:40.620,2025-02-07,14450,278.0,309.0,43.226267,-79.226074,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:37:51.480,2025-02-07,14075,275.0,309.2,43.235184,-79.240999,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:38:02.580,2025-02-07,13675,271.6,309.0,43.244003,-79.255698,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:38:13.430,2025-02-07,13275,270.8,309.2,43.252522,-79.27015,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:38:24.290,2025-02-07,12900,270.0,309.3,43.261088,-79.284472,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:38:35.550,2025-02-07,12500,269.4,309.1,43.27002,-79.299572,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:38:47.690,2025-02-07,12150,267.2,309.2,43.279449,-79.315349,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:38:52.990,2025-02-07,12025,264.6,308.9,43.283666,-79.322401,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:38:56.260,2025-02-07,11975,262.4,309.0,43.286086,-79.326586,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:39:07.560,2025-02-07,11900,253.2,310.7,43.294693,-79.340962,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:39:12.100,2025-02-07,11825,251.0,314.5,43.298172,-79.346072,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:39:16.470,2025-02-07,11775,250.9,318.9,43.301926,-79.350799,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:39:20.530,2025-02-07,11725,253.2,323.7,43.305588,-79.354759,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:39:24.550,2025-02-07,11675,255.6,328.1,43.309688,-79.358564,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:39:28.970,2025-02-07,11600,257.2,331.9,43.31425,-79.36203,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:39:34.950,2025-02-07,11525,258.1,335.0,43.320721,-79.366346,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:39:45.310,2025-02-07,11400,257.7,335.2,43.331772,-79.373282,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:39:55.550,2025-02-07,11275,257.2,334.9,43.342787,-79.380341,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:40:06.220,2025-02-07,11150,257.2,334.9,43.354425,-79.387796,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:40:16.500,2025-02-07,11025,257.7,334.7,43.365417,-79.394872,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:40:20.760,2025-02-07,10950,258.6,334.8,43.370178,-79.397938,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:40:27.110,2025-02-07,10750,259.5,334.9,43.376863,-79.402313,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:40:34.160,2025-02-07,10550,258.6,334.8,43.384684,-79.407283,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:40:41.490,2025-02-07,10350,257.2,334.9,43.392505,-79.412319,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:40:49.040,2025-02-07,10150,256.3,334.8,43.400651,-79.41755,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:40:56.530,2025-02-07,9975,255.0,334.9,43.408798,-79.422782,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:41:04.150,2025-02-07,9775,254.1,334.9,43.416687,-79.427831,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:41:11.660,2025-02-07,9575,252.8,335.0,43.424744,-79.433005,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:41:19.000,2025-02-07,9400,251.9,334.9,43.43254,-79.438084,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:41:26.530,2025-02-07,9200,251.9,334.9,43.440547,-79.44325,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:41:34.150,2025-02-07,9025,252.8,335.0,43.4486,-79.448417,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:41:41.740,2025-02-07,8825,252.8,335.0,43.456654,-79.453517,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:41:45.900,2025-02-07,8775,253.2,334.8,43.46089,-79.456264,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:41:54.550,2025-02-07,8700,248.7,334.8,43.470154,-79.46228,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:41:59.930,2025-02-07,8700,243.8,335.0,43.4756,-79.465746,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:42:04.000,2025-02-07,8700,239.4,335.0,43.479767,-79.468391,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:42:10.050,2025-02-07,8700,234.9,335.1,43.485718,-79.472223,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:42:13.060,2025-02-07,8700,230.8,334.9,43.488635,-79.474117,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:42:17.560,2025-02-07,8675,226.4,334.9,43.492996,-79.476886,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:42:22.350,2025-02-07,8675,221.9,334.9,43.497528,-79.479824,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:42:26.660,2025-02-07,8675,217.4,335.0,43.50139,-79.482291,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:42:31.060,2025-02-07,8675,213.0,335.0,43.505347,-79.484841,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:42:38.330,2025-02-07,8675,208.5,335.0,43.511772,-79.488961,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:42:42.960,2025-02-07,8675,206.2,335.0,43.515822,-79.491577,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:42:45.770,2025-02-07,8650,204.4,334.8,43.518082,-79.493046,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:42:50.080,2025-02-07,8550,203.1,335.0,43.521835,-79.495473,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:42:54.570,2025-02-07,8450,202.2,334.8,43.525737,-79.497986,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:43:00.010,2025-02-07,8250,202.6,334.6,43.530304,-79.500967,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:43:05.630,2025-02-07,8050,204.0,334.4,43.535065,-79.504096,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:43:10.820,2025-02-07,7900,203.5,334.7,43.539459,-79.506971,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:43:13.630,2025-02-07,7850,204.0,335.1,43.541885,-79.508568,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:43:17.010,2025-02-07,7800,204.9,335.2,43.544777,-79.510411,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:43:25.310,2025-02-07,7750,209.3,334.5,43.551956,-79.515019,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:43:36.930,2025-02-07,7675,212.0,334.9,43.562256,-79.521662,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:43:45.760,2025-02-07,7525,210.7,335.0,43.569992,-79.526644,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:43:54.450,2025-02-07,7450,207.2,335.2,43.577682,-79.531626,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:43:59.570,2025-02-07,7425,208.9,339.0,43.582306,-79.534245,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:02.740,2025-02-07,7400,212.3,345.0,43.585231,-79.535457,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:05.590,2025-02-07,7375,215.5,351.2,43.588028,-79.536225,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:08.170,2025-02-07,7350,217.3,356.8,43.590631,-79.536503,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:11.140,2025-02-07,7350,220.2,2.3,43.593564,-79.536438,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:13.590,2025-02-07,7325,223.3,9.8,43.59613,-79.53597,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:16.410,2025-02-07,7300,226.2,16.4,43.598923,-79.535011,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:19.030,2025-02-07,7275,228.2,22.4,43.601478,-79.533626,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:21.500,2025-02-07,7225,230.4,27.7,43.603759,-79.531991,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:23.950,2025-02-07,7200,233.1,35.4,43.605993,-79.529964,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:27.210,2025-02-07,7150,234.6,41.0,43.608765,-79.526836,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:32.550,2025-02-07,7075,235.5,44.5,43.613023,-79.521266,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:37.080,2025-02-07,6975,236.2,46.4,43.616374,-79.516493,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:41.990,2025-02-07,6875,237.2,47.9,43.620071,-79.510931,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:46.900,2025-02-07,6775,236.5,48.1,43.623596,-79.505566,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:51.500,2025-02-07,6675,235.0,47.8,43.626942,-79.500471,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:44:55.800,2025-02-07,6575,233.6,47.4,43.630154,-79.495632,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:00.000,2025-02-07,6475,232.8,47.3,43.633087,-79.49125,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:03.220,2025-02-07,6375,232.8,47.3,43.63559,-79.487553,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:06.690,2025-02-07,6275,232.1,47.1,43.638068,-79.483861,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:10.280,2025-02-07,6175,232.1,47.1,43.640721,-79.479937,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:13.110,2025-02-07,6075,232.0,46.8,43.64277,-79.476863,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:16.520,2025-02-07,5975,232.0,46.8,43.645294,-79.473181,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:19.670,2025-02-07,5875,232.0,46.8,43.647583,-79.469796,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:22.850,2025-02-07,5775,231.3,46.6,43.649963,-79.466347,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:26.580,2025-02-07,5675,230.6,46.8,43.652732,-79.46228,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:30.230,2025-02-07,5575,230.6,46.8,43.655339,-79.458422,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:33.700,2025-02-07,5475,229.9,46.6,43.657837,-79.454786,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:37.030,2025-02-07,5375,229.2,46.8,43.66032,-79.451229,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:40.050,2025-02-07,5275,229.2,46.8,43.662506,-79.448015,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:43.590,2025-02-07,5175,229.2,46.8,43.664975,-79.444362,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:47.120,2025-02-07,5075,229.2,46.8,43.667628,-79.440438,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:50.290,2025-02-07,4975,229.2,46.8,43.669909,-79.437103,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:54.110,2025-02-07,4875,229.2,46.8,43.672668,-79.433069,c060ba,UNKNOWN,4,UNKNOWN_leg4
2025-02-08 02:45:57.570,2025-02-07,4775,229.2,46.8,43.675123,-79.429452,c060ba,UNKNOWN,4,UNKNOWN_leg4
