time,lat,lon,altitude,ground_speed,heading,details,alt_geom,nnumber,model,desc,timestamp,ping_time,icao
14216.57,40.130077,-109.487124,33400,352.3,272.3,,33325.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:56:56.570,abfd8c
14200.21,40.128799,-109.452393,33650,353.5,272.9,,33600.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:56:40.210,abfd8c
14184.26,40.127517,-109.418709,33925,354.4,272.8,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 33875, 'track': 272.75, 'baro_rate': -832, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 30016, 'nav_heading': 258.75, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",33875.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:56:24.260,abfd8c
14180.04,40.127145,-109.409533,33975,354.4,272.8,,33900.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:56:20.040,abfd8c
14281.55,40.133941,-109.624204,32375,351.3,272.3,,32300.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:58:01.550,abfd8c
14433.28,40.144318,-109.956665,30000,368.2,272.0,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 29925, 'track': 272.02, 'baro_rate': -512, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 16000, 'nav_heading': 258.75, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:00:33.280,abfd8c
14437.53,40.144547,-109.966187,30000,368.2,271.9,,29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:00:37.530,abfd8c
14457.15,40.145737,-110.009766,29975,368.3,272.2,,29900.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:00:57.150,abfd8c
14782.17,40.143438,-110.727456,29975,362.0,269.2,,29950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:06:22.170,abfd8c
14762.56,40.143903,-110.684322,30000,367.0,269.4,,29950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:06:02.560,abfd8c
14742.62,40.144318,-110.640015,30000,367.0,269.1,,29950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:05:42.620,abfd8c
14722.79,40.144867,-110.596375,30000,366.1,268.9,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 29925, 'track': 268.9, 'baro_rate': 64, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 16000, 'nav_heading': 255.94, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:05:22.790,abfd8c
14703.0,40.14544,-110.552112,30000,366.0,269.2,,29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:05:03.000,abfd8c
14683.23,40.145828,-110.508972,30000,367.0,269.4,,29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:04:43.230,abfd8c
14663.44,40.146231,-110.465157,30000,368.0,269.4,,29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:04:23.440,abfd8c
14643.62,40.146561,-110.421387,30000,367.0,269.4,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 29925, 'track': 269.38, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 16000, 'nav_heading': 255.94, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:04:03.620,abfd8c
14623.75,40.146929,-110.377329,30000,366.0,269.1,,29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:03:43.750,abfd8c
14604.28,40.147441,-110.334507,30000,365.0,269.2,,29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:03:24.280,abfd8c
14584.68,40.147842,-110.291321,30000,364.0,269.4,,29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:03:04.680,abfd8c
14564.91,40.148233,-110.247678,30000,365.0,269.4,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 29925, 'track': 269.37, 'baro_rate': 64, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 16000, 'nav_heading': 258.75, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:02:44.910,abfd8c
14545.01,40.148483,-110.203613,30000,367.0,269.4,,29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:02:25.010,abfd8c
14525.38,40.148849,-110.159851,30000,367.0,269.5,,29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:02:05.380,abfd8c
14511.7,40.149024,-110.129637,30025,366.0,270.9,,29950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:01:51.700,abfd8c
14496.41,40.148233,-110.096616,30000,365.2,272.0,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 29925, 'track': 272.04, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 16000, 'nav_heading': 258.75, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:01:36.410,abfd8c
14476.56,40.146973,-110.05304,30000,366.3,272.2,,29925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:01:16.560,abfd8c
14161.09,40.125641,-109.368958,34000,355.4,272.7,,33925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:56:01.090,abfd8c
14141.43,40.124165,-109.326886,34000,357.4,272.6,,33925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:55:41.430,abfd8c
14121.82,40.122757,-109.28479,34000,358.4,272.6,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 33925, 'track': 272.56, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 258.75, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",33925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:55:21.820,abfd8c
14102.21,40.121292,-109.242249,34000,358.4,272.7,,33925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:55:02.210,abfd8c
13748.21,40.092178,-108.486511,36000,350.5,273.1,,36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:49:08.210,abfd8c
13728.61,40.090485,-108.445435,36000,348.5,273.1,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 36025, 'track': 273.13, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 36000, 'nav_heading': 260.16, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:48:48.610,abfd8c
13708.96,40.088745,-108.404114,36000,347.5,273.1,,36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:48:28.960,abfd8c
13689.16,40.087006,-108.362732,36000,348.5,273.1,,36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:48:09.160,abfd8c
13669.2,40.08522,-108.32074,36000,348.5,273.1,,36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:47:49.200,abfd8c
13649.53,40.083481,-108.279846,36000,348.5,273.1,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 36025, 'track': 273.13, 'baro_rate': -64, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 36000, 'nav_heading': 260.16, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:47:29.530,abfd8c
13629.92,40.081741,-108.23877,36000,347.6,273.3,,36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:47:09.920,abfd8c
13610.1,40.079956,-108.197327,36000,347.6,273.3,,36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:46:50.100,abfd8c
13590.41,40.078125,-108.156343,36000,346.6,273.3,,36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:46:30.410,abfd8c
13570.67,40.076248,-108.115173,36000,345.6,273.5,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 36025, 'track': 273.48, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 36000, 'nav_heading': 260.16, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:46:10.670,abfd8c
13550.88,40.074447,-108.074133,36000,346.6,273.3,,36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:45:50.880,abfd8c
13530.9,40.072492,-108.032372,36000,348.7,273.6,,36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:45:30.900,abfd8c
13511.18,40.070389,-107.991028,36000,348.8,273.8,,36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:45:11.180,abfd8c
13491.25,40.068375,-107.949463,36000,347.5,273.1,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 36025, 'track': 273.13, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 36000, 'nav_heading': 260.16, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:44:51.250,abfd8c
13471.52,40.066999,-107.908214,36000,347.3,272.3,,36050.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:44:31.520,abfd8c
13451.83,40.065674,-107.867126,36000,347.3,272.5,,36050.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:44:11.830,abfd8c
13432.17,40.064255,-107.825867,36000,348.4,272.8,,36050.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:43:52.170,abfd8c
13757.12,40.092957,-108.50531,35975,351.5,273.1,,36025.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:49:17.120,abfd8c
13392.58,40.061417,-107.742981,36000,347.3,272.5,,36075.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:43:12.580,abfd8c
13761.17,40.093301,-108.51396,35925,351.5,273.1,,35975.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:49:21.170,abfd8c
13793.28,40.096069,-108.582092,35400,353.5,272.9,,35425.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:49:53.280,abfd8c
14082.42,40.119696,-109.199732,34000,358.5,273.0,,33925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:54:42.420,abfd8c
14062.44,40.118067,-109.156598,34000,358.3,272.4,,33950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:54:22.440,abfd8c
14042.81,40.116717,-109.114526,34000,357.3,272.4,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 33950, 'track': 272.41, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 258.75, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",33950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:54:02.810,abfd8c
14023.29,40.115367,-109.072578,34000,357.4,272.7,,33950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:53:43.290,abfd8c
14003.34,40.113737,-109.029881,34000,358.4,272.7,,33950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:53:23.340,abfd8c
13983.38,40.112201,-108.986685,34000,357.5,272.9,,33950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:53:03.380,abfd8c
13963.73,40.110352,-108.944519,34000,356.6,273.4,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 33950, 'track': 273.38, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 258.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",33950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:52:43.730,abfd8c
13943.86,40.10857,-108.90204,34000,355.5,272.9,,33975.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:52:23.860,abfd8c
13924.15,40.106964,-108.859924,34000,353.4,272.8,,33975.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:52:04.150,abfd8c
13904.53,40.105545,-108.818237,34000,353.3,272.3,,33975.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:51:44.530,abfd8c
13884.92,40.104334,-108.776446,33975,354.3,272.3,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 33925, 'track': 272.26, 'baro_rate': -64, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 258.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",33925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:51:24.920,abfd8c
13880.82,40.10408,-108.767822,34000,354.3,272.3,,33975.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:51:20.820,abfd8c
13873.9,40.103577,-108.753113,34100,353.4,272.8,,34075.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:51:13.900,abfd8c
13857.64,40.102146,-108.718456,34350,351.6,273.3,,34325.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:50:57.640,abfd8c
13841.57,40.10051,-108.684387,34600,352.8,273.7,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 34575, 'track': 273.74, 'baro_rate': -896, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 260.16, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",34575.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:50:41.570,abfd8c
13825.22,40.098887,-108.649916,34850,353.6,273.2,,34850.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:50:25.220,abfd8c
13809.01,40.097444,-108.615522,35125,352.5,273.1,,35125.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:50:09.010,abfd8c
13777.26,40.094696,-108.547974,35650,352.5,273.1,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 35700, 'track': 273.09, 'baro_rate': -1088, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 34016, 'nav_heading': 260.16, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",35700.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:49:37.260,abfd8c
14795.73,40.143036,-110.756653,29950,358.1,268.7,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 29950, 'track': 268.72, 'baro_rate': -512, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 16000, 'nav_heading': 255.94, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",29950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:06:35.730,abfd8c
12116.62,39.949641,-105.355266,21700,255.1,275.4,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 21575, 'track': 275.4, 'baro_rate': 3008, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 23008, 'nav_heading': 262.97, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 11, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",21575.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:21:56.620,abfd8c
12101.83,39.948011,-105.332545,21050,258.2,275.6,,20950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:21:41.830,abfd8c
11678.5,39.840866,-104.708604,5250,168.0,271.0,,5325.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:38.500,abfd8c
11675.62,39.840802,-104.705627,5250,159.0,270.4,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 5325, 'track': 270.36, 'true_heading': 270.0, 'baro_rate': 128, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.8, 'nav_altitude_mcp': 23008, 'nav_heading': 262.97, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 11, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",5325.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:35.620,abfd8c
11673.6,39.84082,-104.703648,5250,152.0,270.4,,5300.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:33.600,abfd8c
11671.59,39.840775,-104.701857,5250,145.0,270.4,,5300.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:31.590,abfd8c
11669.62,39.840775,-104.700065,5250,138.0,270.4,,5300.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:29.620,abfd8c
11667.72,39.840775,-104.698513,5250,131.0,270.4,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 5300, 'track': 270.44, 'true_heading': 270.0, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.8, 'nav_altitude_mcp': 23008, 'nav_heading': 262.97, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 11, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",5300.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:27.720,abfd8c
11665.58,39.840755,-104.696777,5250,123.0,270.5,,5300.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:25.580,abfd8c
11680.29,39.840895,-104.710327,5275,173.0,271.3,,5325.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:40.290,abfd8c
11662.42,39.840729,-104.694512,5250,111.0,270.5,,5300.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:22.420,abfd8c
11660.39,39.840729,-104.693199,5250,103.0,270.6,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 5300, 'track': 270.56, 'true_heading': 270.0, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.8, 'nav_altitude_mcp': 23008, 'nav_heading': 262.97, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 11, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",5300.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:20.390,abfd8c
11658.8,39.840709,-104.692139,5250,95.0,270.6,,5300.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:18.800,abfd8c
11656.69,39.840709,-104.690979,5250,91.0,,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:16.690,abfd8c
11656.52,39.84072,-104.690887,ground,91.0,270.0,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:16.520,abfd8c
11656.35,39.840709,-104.690735,5250,87.0,,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'true_heading': 270.0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 11, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:16.350,abfd8c
11656.3,39.84072,-104.690689,ground,87.0,270.0,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:16.300,abfd8c
11654.76,39.840706,-104.689945,ground,81.0,270.0,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:14.760,abfd8c
11660.99,39.840755,-104.693542,5250,107.0,270.5,,5300.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:20.990,abfd8c
11681.38,39.840912,-104.711529,5300,174.0,271.3,,5350.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:41.380,abfd8c
11682.77,39.840958,-104.713082,5350,176.1,271.6,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 5400, 'track': 271.63, 'true_heading': 270.0, 'baro_rate': 1664, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.8, 'nav_altitude_mcp': 23008, 'nav_heading': 262.97, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 11, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",5400.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:42.770,abfd8c
11684.36,39.841003,-104.714634,5375,176.1,271.6,,5400.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:14:44.360,abfd8c
11723.82,39.849414,-104.7547,6850,198.3,311.7,,6875.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:15:23.820,abfd8c
11719.83,39.847046,-104.751176,6750,194.1,308.9,,6775.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:15:19.830,abfd8c
11717.38,39.845643,-104.74884,6700,189.7,303.6,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 6725, 'track': 303.61, 'baro_rate': 1728, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.8, 'nav_altitude_mcp': 23008, 'nav_heading': 262.97, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",6725.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:15:17.380,abfd8c
11714.87,39.844433,-104.74646,6625,186.9,296.0,,6625.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:15:14.870,abfd8c
11712.58,39.843502,-104.74408,6550,185.7,290.5,,6550.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:15:12.580,abfd8c
11709.8,39.842697,-104.741324,6450,183.1,284.9,,6475.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:15:09.800,abfd8c
